Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,1468.329956,1469.920044,1450.910034,1457.290039,1457.290039,414208500
2020-01-03,1464.439941,1471.839966,1456.709961,1471.839966,1471.839966,415844200
2020-01-06,1467.780029,1468.699951,1449.219971,1451.160034,1451.160034,565981500
2020-01-07,1455.989990,1467.430054,1449.589966,1467.430054,1467.430054,731050800
2020-01-08,1457.160034,1458.209961,1447.800049,1454.650024,1454.650024,667781100
2020-01-09,1459.739990,1466.560059,1452.770020,1466.560059,1466.560059,640126000
2020-01-10,1467.790039,1469.589966,1459.209961,1459.849976,1459.849976,549671200
2020-01-13,1462.719971,1465.280029,1452.300049,1462.050049,1462.050049,574859200
2020-01-14,1467.089966,1471.609985,1461.599976,1471.609985,1471.609985,578531100
2020-01-15,1472.709961,1477.089966,1457.030029,1470.829956,1470.829956,607924000
2020-01-16,1468.489990,1475.810059,1460.930054,1473.920044,1473.920044,685525000
2020-01-17,1474.699951,1477.239990,1465.420044,1473.569946,1473.569946,528767700
2020-01-20,1473.660034,1475.260010,1460.729980,1462.050049,1462.050049,497470200
2020-01-21,1460.760010,1463.530029,1454.099976,1456.079956,1456.079956,559319400
2020-01-22,1454.489990,1463.869995,1450.750000,1455.140015,1455.140015,978849800
2020-01-23,1458.000000,1467.550049,1456.719971,1465.000000,1465.000000,855897300
2020-01-24,1461.349976,1464.680054,1457.319946,1459.609985,1459.609985,591605700
2020-01-27,1456.790039,1457.130005,1419.160034,1423.150024,1423.150024,629285100
2020-01-28,1415.260010,1415.260010,1415.260010,1415.260010,1415.260010,0
2020-01-29,1418.000000,1427.060059,1412.189941,1417.410034,1417.410034,453087300
2020-01-30,1398.520020,1398.520020,1398.520020,1398.520020,1398.520020,0
2020-01-31,1402.869995,1404.000000,1370.849976,1371.780029,1371.780029,594104000
2020-02-03,1366.310059,1371.270020,1353.550049,1356.359985,1356.359985,473433400
2020-02-04,1363.329956,1371.459961,1360.170044,1363.180054,1363.180054,573765500
2020-02-05,1367.310059,1377.150024,1357.290039,1377.150024,1377.150024,411068400
2020-02-06,1373.380005,1373.380005,1373.380005,1373.380005,1373.380005,0
2020-02-07,1374.069946,1375.560059,1368.170044,1370.300049,1370.300049,610709900
2020-02-10,1371.660034,1372.260010,1350.589966,1354.030029,1354.030029,418886000
2020-02-11,1349.819946,1349.819946,1349.819946,1349.819946,1349.819946,0
2020-02-12,1346.040039,1347.430054,1321.410034,1326.030029,1326.030029,449565700
2020-02-13,1324.939941,1327.089966,1307.939941,1309.780029,1309.780029,460856600
2020-02-14,1310.339966,1323.829956,1303.550049,1319.650024,1319.650024,423594000
2020-02-17,1321.229980,1324.180054,1313.949951,1320.260010,1320.260010,335698800
2020-02-18,1317.650024,1336.569946,1316.959961,1329.630005,1329.630005,484210800
2020-02-19,1343.420044,1343.420044,1343.420044,1343.420044,1343.420044,0
2020-02-20,1346.180054,1353.140015,1343.770020,1348.660034,1348.660034,488212200
2020-02-21,1347.900024,1349.310059,1322.900024,1326.260010,1326.260010,583048900
2020-02-24,1311.959961,1324.579956,1294.560059,1308.439941,1308.439941,823082600
2020-02-25,1299.459961,1309.060059,1285.089966,1296.099976,1296.099976,747595700
2020-02-26,1286.050049,1286.560059,1262.640015,1262.640015,1262.640015,734998600
2020-02-27,1262.140015,1264.579956,1227.920044,1233.209961,1233.209961,604958000
2020-02-28,1212.810059,1213.810059,1166.560059,1195.130005,1195.130005,838090400
2020-03-02,1201.410034,1224.699951,1182.369995,1188.839966,1188.839966,775003800
2020-03-03,1209.780029,1236.589966,1209.780029,1228.689941,1228.689941,665873800
2020-03-04,1228.579956,1263.430054,1224.050049,1259.890015,1259.890015,690392300
2020-03-05,1268.780029,1281.520020,1253.140015,1260.959961,1260.959961,724481200
2020-03-06,1248.609985,1248.609985,1228.609985,1231.859985,1231.859985,463254400
2020-03-09,1195.689941,1196.280029,1137.369995,1141.780029,1141.780029,580188500
2020-03-10,1143.339966,1176.609985,1143.339966,1163.790039,1163.790039,746144800
2020-03-11,1165.670044,1174.300049,1148.510010,1162.109985,1162.109985,698730600
2020-03-12,1140.229980,1140.229980,1104.050049,1105.040039,1105.040039,580380400
2020-03-13,1105.040039,1108.349976,1038.449951,1096.750000,1096.750000,1047265200
2020-03-16,1096.750000,1096.750000,1036.650024,1039.390015,1039.390015,613338000
2020-03-17,1039.390015,1040.699951,978.260010,980.150024,980.150024,509916900
2020-03-18,980.150024,983.669983,937.760010,948.609985,948.609985,564491800
2020-03-19,948.609985,948.609985,890.340027,892.039978,892.039978,420039900
2020-03-20,892.039978,948.530029,844.830017,943.280029,943.280029,937557800
2020-03-23,888.890015,888.890015,888.890015,888.890015,888.890015,0
2020-03-24,888.890015,912.849976,861.659973,873.830017,873.830017,802075500
2020-03-26,873.830017,977.030029,872.309998,970.190002,970.190002,1325917600
2020-03-27,970.190002,1064.479980,970.190002,1021.750000,1021.750000,1341215200
2020-03-30,1021.750000,1021.750000,960.039978,977.299988,977.299988,403452900
2020-03-31,977.299988,1030.150024,977.289978,1027.099976,1027.099976,828154100
2020-04-01,1027.099976,1056.069946,1009.270020,1014.719971,1014.719971,916737300
2020-04-02,1014.719971,1054.439941,996.820007,1054.439941,1054.439941,799734200
2020-04-03,1054.439941,1083.650024,1054.410034,1083.130005,1083.130005,857919100
2020-04-06,1083.130005,1128.959961,1083.130005,1128.959961,1128.959961,1099440200
2020-04-07,1115.430054,1115.430054,1115.430054,1115.430054,1115.430054,0
2020-04-08,1115.430054,1115.430054,1060.250000,1076.650024,1076.650024,681962300
2020-04-09,1076.650024,1096.290039,1058.630005,1096.290039,1096.290039,734556600
2020-04-13,1096.290039,1098.739990,1078.560059,1085.020020,1085.020020,462439800
2020-04-14,1085.020020,1109.829956,1084.979980,1109.829956,1109.829956,747280700
2020-04-15,1109.829956,1118.349976,1085.270020,1091.319946,1091.319946,855033700
2020-04-16,1052.239990,1052.239990,1052.239990,1052.239990,1052.239990,0
2020-04-17,1052.239990,1085.550049,1052.239990,1084.540039,1084.540039,595373200
2020-04-20,1084.540039,1095.609985,1072.030029,1073.160034,1073.160034,526992900
2020-04-21,1073.160034,1073.900024,1055.410034,1064.510010,1064.510010,526639300
2020-04-22,1064.510010,1105.219971,1051.599976,1099.180054,1099.180054,834721000
2020-04-23,1099.180054,1129.689941,1099.180054,1123.500000,1123.500000,741842400
2020-04-24,1123.500000,1124.069946,1101.780029,1102.699951,1102.699951,648697900
2020-04-27,1102.699951,1115.329956,1099.239990,1110.140015,1110.140015,420783700
2020-04-28,1110.140015,1137.989990,1110.140015,1135.959961,1135.959961,565632400
2020-04-29,1135.959961,1156.619995,1135.900024,1156.619995,1156.619995,591982800
2020-04-30,1156.619995,1181.900024,1156.619995,1176.089966,1176.089966,850493300
2020-05-04,1176.089966,1176.089966,1131.739990,1135.369995,1135.369995,579312100
2020-05-05,1135.369995,1156.290039,1135.369995,1145.400024,1145.400024,561485400
2020-05-06,1145.400024,1148.500000,1131.489990,1134.849976,1134.849976,710982000
2020-05-08,1134.849976,1144.890015,1128.550049,1131.189941,1131.189941,709438000
2020-05-11,1131.189941,1149.290039,1131.189941,1138.780029,1138.780029,670710100
2020-05-12,1138.780029,1149.500000,1129.530029,1141.810059,1141.810059,873919800
2020-05-13,1141.810059,1142.770020,1123.119995,1133.219971,1133.219971,608002900
2020-05-14,1133.219971,1141.180054,1118.969971,1136.780029,1136.780029,605736500
2020-05-15,1136.780029,1159.640015,1130.459961,1156.459961,1156.459961,559947500
2020-05-18,1156.459961,1163.290039,1146.819946,1153.449951,1153.449951,549440300
2020-05-19,1153.449951,1173.630005,1151.670044,1152.040039,1152.040039,699431700
2020-05-20,1152.040039,1156.359985,1135.239990,1139.640015,1139.640015,595024700
2020-05-26,1139.640015,1167.130005,1135.020020,1162.839966,1162.839966,752201400
2020-05-27,1162.839966,1166.069946,1153.579956,1164.810059,1164.810059,597061700
2020-05-28,1164.810059,1184.760010,1158.530029,1174.719971,1174.719971,1116467700
2020-05-29,1174.719971,1191.609985,1171.260010,1186.699951,1186.699951,1764059000
2020-06-02,1186.699951,1211.209961,1178.869995,1197.739990,1197.739990,1103546200
2020-06-03,1197.739990,1220.469971,1197.739990,1212.569946,1212.569946,1454450900
2020-06-04,1212.569946,1225.020020,1197.829956,1201.310059,1201.310059,1249629700
2020-06-05,1201.310059,1205.119995,1186.660034,1203.640015,1203.640015,1032637700
2020-06-08,1203.640015,1231.239990,1203.640015,1220.800049,1220.800049,1547068300
2020-06-09,1220.800049,1240.989990,1213.849976,1215.880005,1215.880005,1719575400
2020-06-10,1215.880005,1220.079956,1181.689941,1187.579956,1187.579956,1004597500
2020-06-11,1187.579956,1195.709961,1164.390015,1178.890015,1178.890015,1071840800
2020-06-12,1178.890015,1179.819946,1138.660034,1179.130005,1179.130005,1062079800
2020-06-15,1179.130005,1189.239990,1167.229980,1174.260010,1174.260010,869816200
2020-06-16,1174.260010,1207.050049,1174.260010,1206.119995,1206.119995,876913400
2020-06-17,1206.119995,1213.630005,1202.229980,1207.300049,1207.300049,1138499300
2020-06-18,1207.300049,1207.300049,1179.119995,1179.119995,1179.119995,1188990400
2020-06-19,1179.119995,1194.260010,1179.119995,1190.989990,1190.989990,843825200
2020-06-22,1190.989990,1199.770020,1189.609985,1194.469971,1194.469971,668443600
2020-06-23,1194.469971,1197.770020,1178.140015,1180.170044,1180.170044,736172900
