Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,1355.729980,1360.510010,1350.160034,1356.369995,1356.369995,217712200
2020-01-03,1361.449951,1367.800049,1354.819946,1363.260010,1363.260010,283011400
2020-01-06,1351.530029,1354.660034,1343.780029,1346.810059,1346.810059,254228800
2020-01-07,1352.910034,1355.239990,1345.920044,1350.319946,1350.319946,290670200
2020-01-08,1342.630005,1347.349976,1338.040039,1338.910034,1338.910034,431493600
2020-01-09,1346.199951,1352.180054,1344.880005,1352.180054,1352.180054,286457100
2020-01-10,1356.000000,1361.180054,1350.660034,1352.349976,1352.349976,359855500
2020-01-13,1354.930054,1360.459961,1353.000000,1360.099976,1360.099976,369091400
2020-01-14,1364.650024,1375.459961,1363.140015,1375.459961,1375.459961,472520600
2020-01-15,1375.150024,1389.880005,1361.719971,1367.910034,1367.910034,388398600
2020-01-16,1363.969971,1369.969971,1359.180054,1363.869995,1363.869995,425780600
2020-01-17,1367.030029,1374.630005,1363.790039,1373.829956,1373.829956,350803600
2020-01-20,1384.000000,1384.550049,1364.859985,1366.430054,1366.430054,300365700
2020-01-21,1373.709961,1374.500000,1364.349976,1368.650024,1368.650024,310034400
2020-01-22,1372.650024,1378.160034,1370.900024,1373.959961,1373.959961,553501200
2020-01-23,1377.849976,1380.560059,1372.640015,1375.390015,1375.390015,426953800
2020-01-24,1374.520020,1385.130005,1370.849976,1378.650024,1378.650024,294325700
2020-01-27,1380.130005,1384.540039,1364.770020,1366.310059,1366.310059,283769200
2020-01-28,1357.819946,1357.819946,1357.819946,1357.819946,1357.819946,0
2020-01-29,1360.400024,1368.199951,1354.599976,1356.290039,1356.290039,360682300
2020-01-30,1348.089966,1348.089966,1348.089966,1348.089966,1348.089966,0
2020-01-31,1352.579956,1353.819946,1314.859985,1316.339966,1316.339966,476476600
2020-02-03,1311.239990,1322.890015,1301.910034,1310.819946,1310.819946,377096300
2020-02-04,1337.770020,1337.770020,1322.420044,1328.270020,1328.270020,366417300
2020-02-05,1342.709961,1344.920044,1331.640015,1342.770020,1342.770020,373074000
2020-02-06,1345.270020,1345.270020,1345.270020,1345.270020,1345.270020,0
2020-02-07,1345.150024,1349.270020,1343.369995,1347.780029,1347.780029,301403900
2020-02-10,1343.579956,1345.530029,1326.859985,1342.550049,1342.550049,317111700
2020-02-11,1345.520020,1345.520020,1345.520020,1345.520020,1345.520020,0
2020-02-12,1348.699951,1352.099976,1342.640015,1345.930054,1345.930054,284754700
2020-02-13,1351.380005,1353.949951,1342.020020,1346.719971,1346.719971,259703800
2020-02-14,1340.760010,1347.030029,1336.920044,1339.239990,1339.239990,274643700
2020-02-17,1335.880005,1341.439941,1335.400024,1339.869995,1339.869995,266138300
2020-02-18,1336.660034,1342.099976,1335.239990,1335.239990,1335.239990,326330800
2020-02-19,1345.849976,1345.849976,1345.849976,1345.849976,1345.849976,0
2020-02-20,1350.380005,1354.930054,1345.359985,1349.189941,1349.189941,335876900
2020-02-21,1347.810059,1349.189941,1335.349976,1338.390015,1338.390015,316838500
2020-02-24,1332.729980,1333.760010,1320.709961,1321.319946,1321.319946,327862400
2020-02-25,1320.229980,1328.140015,1314.810059,1321.650024,1321.650024,287299800
2020-02-26,1317.319946,1318.380005,1305.189941,1305.189941,1305.189941,411071300
2020-02-27,1301.560059,1302.339966,1250.900024,1253.770020,1253.770020,504984000
2020-02-28,1220.869995,1249.339966,1196.000000,1249.339966,1249.339966,597933700
2020-03-02,1245.439941,1246.439941,1206.380005,1211.280029,1211.280029,437951200
2020-03-03,1228.699951,1256.719971,1224.439941,1245.119995,1245.119995,449624600
2020-03-04,1248.630005,1275.209961,1247.050049,1274.660034,1274.660034,435695200
2020-03-05,1288.599976,1290.869995,1266.160034,1272.949951,1272.949951,590810300
2020-03-06,1254.060059,1254.739990,1233.150024,1233.949951,1233.949951,469354400
2020-03-09,1203.609985,1203.609985,1151.400024,1151.400024,1151.400024,474511200
2020-03-10,1159.150024,1196.670044,1159.150024,1178.770020,1178.770020,522974000
2020-03-11,1184.349976,1194.579956,1153.359985,1166.959961,1166.959961,460379800
2020-03-12,1132.839966,1136.109985,1103.420044,1103.420044,1103.420044,442495600
2020-03-13,1103.420044,1127.599976,1041.010010,1115.540039,1115.540039,733228600
2020-03-16,1115.540039,1115.540039,1062.520020,1070.209961,1070.209961,462280600
2020-03-17,1070.209961,1074.760010,1008.049988,1009.940002,1009.940002,555610800
2020-03-18,1009.940002,1029.310059,962.619995,976.919983,976.919983,659693000
2020-03-19,976.919983,976.919983,919.359985,921.229980,921.229980,430196600
2020-03-20,921.229980,962.140015,871.830017,908.299988,908.299988,1454125500
2020-03-23,860.619995,860.619995,860.619995,860.619995,860.619995,0
2020-03-24,860.619995,907.400024,845.500000,846.750000,846.750000,929662200
2020-03-26,846.750000,967.919983,846.750000,956.510010,956.510010,1417382200
2020-03-27,956.510010,1061.329956,956.510010,1009.590027,1009.590027,1315743100
2020-03-30,1009.590027,1009.590027,954.780029,979.429993,979.429993,447438900
2020-03-31,979.429993,1012.330017,973.169983,989.669983,989.669983,723519900
2020-04-01,989.669983,1011.200012,964.840027,972.630005,972.630005,598534300
2020-04-02,972.630005,972.630005,950.750000,971.859985,971.859985,626350000
2020-04-03,971.859985,990.460022,971.859985,990.460022,990.460022,607161200
2020-04-06,990.460022,1027.839966,990.460022,1027.839966,1027.839966,711756700
2020-04-07,1024.619995,1024.619995,1024.619995,1024.619995,1024.619995,0
2020-04-08,1024.619995,1025.829956,980.710022,991.590027,991.590027,639734200
2020-04-09,991.590027,1003.909973,974.869995,986.390015,986.390015,543053200
2020-04-13,986.390015,988.489990,969.580017,974.859985,974.859985,400657700
2020-04-14,974.859985,989.669983,971.429993,989.669983,989.669983,536273800
2020-04-15,989.669983,1003.919983,965.900024,972.130005,972.130005,672364000
2020-04-16,938.270020,938.270020,938.270020,938.270020,938.270020,0
2020-04-17,938.270020,976.750000,938.270020,974.179993,974.179993,991506100
2020-04-20,974.179993,985.049988,960.109985,961.719971,961.719971,589226900
2020-04-21,961.719971,961.719971,938.830017,940.530029,940.530029,371345800
2020-04-22,940.530029,952.229980,925.130005,948.780029,948.780029,533382700
2020-04-23,948.780029,962.200012,948.780029,949.679993,949.679993,574672800
2020-04-24,949.679993,949.679993,915.400024,915.400024,915.400024,685329700
2020-04-27,915.400024,927.429993,903.929993,916.570007,916.570007,565198200
2020-04-28,916.570007,918.900024,899.200012,902.539978,902.539978,655049500
2020-04-29,902.539978,905.900024,895.349976,898.789978,898.789978,588873000
2020-04-30,898.789978,952.150024,898.789978,947.780029,947.780029,1134348800
2020-05-04,947.780029,947.780029,919.869995,937.570007,937.570007,707603500
2020-05-05,937.570007,953.210022,935.369995,938.419983,938.419983,1179119100
2020-05-06,938.419983,946.609985,935.330017,937.280029,937.280029,946221700
2020-05-08,937.280029,943.530029,924.760010,926.150024,926.150024,723932600
2020-05-11,926.150024,938.770020,926.150024,936.260010,936.260010,530964900
2020-05-12,936.260010,939.010010,898.619995,914.440002,914.440002,882912800
2020-05-13,914.440002,914.440002,899.869995,905.539978,905.539978,968941400
2020-05-14,905.539978,906.119995,877.179993,880.489990,880.489990,1068864300
2020-05-15,880.489990,888.940002,845.770020,856.979980,856.979980,1148267600
2020-05-18,856.979980,860.719971,849.159973,850.859985,850.859985,1217522000
2020-05-19,850.859985,884.390015,850.859985,867.440002,867.440002,1659220700
2020-05-20,867.440002,889.849976,866.799988,886.809998,886.809998,1126082700
2020-05-26,886.809998,909.690002,886.609985,905.099976,905.099976,959318900
2020-05-27,905.099976,913.210022,896.770020,913.210022,913.210022,1155413900
2020-05-28,913.210022,954.320007,913.130005,949.010010,949.010010,1522222500
2020-05-29,949.010010,965.049988,943.190002,962.520020,962.520020,2206202300
2020-06-02,962.520020,1014.200012,962.520020,995.520020,995.520020,1739609400
2020-06-03,995.520020,1033.280029,993.200012,1027.339966,1027.339966,2000437600
2020-06-04,1027.339966,1050.920044,1010.590027,1022.919983,1022.919983,1318444800
2020-06-05,1022.919983,1031.939941,999.260010,1031.380005,1031.380005,1107041200
2020-06-08,1031.380005,1084.319946,1031.380005,1077.339966,1077.339966,1922174000
2020-06-09,1077.339966,1094.770020,1059.349976,1068.569946,1068.569946,1322055000
2020-06-10,1068.569946,1068.569946,1024.400024,1038.689941,1038.689941,1426164000
2020-06-11,1038.689941,1045.180054,1003.559998,1018.010010,1018.010010,1396061400
