Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,1223.849976,1224.040039,1200.359985,1213.479980,1213.479980,61323800
2020-01-03,1220.150024,1223.849976,1208.339966,1223.849976,1223.849976,59815700
2020-01-06,1217.310059,1218.040039,1192.250000,1192.250000,1192.250000,113863300
2020-01-07,1199.060059,1203.390015,1181.680054,1195.140015,1195.140015,122346900
2020-01-08,1185.000000,1202.680054,1183.140015,1194.199951,1194.199951,103696300
2020-01-09,1197.670044,1211.599976,1193.750000,1211.599976,1211.599976,127765100
2020-01-10,1214.939941,1218.510010,1206.920044,1206.920044,1206.920044,111896500
2020-01-13,1210.390015,1219.640015,1204.689941,1219.310059,1219.310059,162135900
2020-01-14,1225.979980,1251.760010,1218.819946,1251.760010,1251.760010,120735900
2020-01-15,1248.420044,1262.969971,1228.780029,1252.449951,1252.449951,108028100
2020-01-16,1242.579956,1252.140015,1233.650024,1241.479980,1241.479980,98609800
2020-01-17,1234.819946,1244.790039,1224.599976,1234.319946,1234.319946,103992400
2020-01-20,1237.660034,1242.040039,1220.239990,1224.609985,1224.609985,91766900
2020-01-21,1227.939941,1228.260010,1213.489990,1225.689941,1225.689941,70933000
2020-01-22,1225.689941,1234.670044,1216.089966,1220.699951,1220.699951,336494700
2020-01-23,1227.369995,1235.079956,1220.260010,1228.459961,1228.459961,285996700
2020-01-24,1221.780029,1228.859985,1213.969971,1214.170044,1214.170044,182524100
2020-01-27,1214.170044,1215.150024,1172.000000,1176.229980,1176.229980,154765400
2020-01-28,1185.979980,1185.979980,1185.979980,1185.979980,1185.979980,0
2020-01-29,1189.310059,1190.630005,1176.489990,1186.869995,1186.869995,97553500
2020-01-30,1158.359985,1158.359985,1158.359985,1158.359985,1158.359985,0
2020-01-31,1161.699951,1165.359985,1119.849976,1119.849976,1119.849976,143739900
2020-02-03,1109.849976,1127.099976,1103.380005,1106.010010,1106.010010,101891600
2020-02-04,1115.880005,1131.689941,1110.130005,1124.560059,1124.560059,246358100
2020-02-05,1131.369995,1138.520020,1109.619995,1122.810059,1122.810059,80216700
2020-02-06,1137.170044,1137.170044,1137.170044,1137.170044,1137.170044,0
2020-02-07,1143.839966,1143.839966,1124.729980,1124.959961,1124.959961,160931400
2020-02-10,1124.959961,1125.699951,1093.880005,1097.229980,1097.229980,85444300
2020-02-11,1084.060059,1084.060059,1084.060059,1084.060059,1084.060059,0
2020-02-12,1080.729980,1084.089966,1056.849976,1063.859985,1063.859985,81929500
2020-02-13,1064.130005,1071.430054,1053.310059,1058.180054,1058.180054,75455100
2020-02-14,1061.520020,1077.099976,1053.569946,1076.189941,1076.189941,107343900
2020-02-17,1082.859985,1087.060059,1069.359985,1075.459961,1075.459961,75649300
2020-02-18,1069.060059,1090.959961,1068.739990,1078.630005,1078.630005,136675400
2020-02-19,1099.459961,1099.459961,1099.459961,1099.459961,1099.459961,0
2020-02-20,1102.930054,1102.979980,1083.739990,1102.000000,1102.000000,173117400
2020-02-21,1102.130005,1105.489990,1084.109985,1091.449951,1091.449951,270671500
2020-02-24,1071.439941,1081.699951,1068.199951,1074.510010,1074.510010,485999900
2020-02-25,1061.170044,1100.569946,1057.859985,1093.439941,1093.439941,331523900
2020-02-26,1076.770020,1084.000000,1067.890015,1067.890015,1067.890015,241773000
2020-02-27,1074.560059,1074.739990,1049.290039,1050.869995,1050.869995,154692300
2020-02-28,1037.390015,1037.390015,987.909973,989.390015,989.390015,291242500
2020-03-02,1012.739990,1033.020020,999.239990,1011.440002,1011.440002,273913600
2020-03-03,1031.449951,1049.810059,1021.619995,1040.199951,1040.199951,145966100
2020-03-04,1040.060059,1058.459961,1036.609985,1053.660034,1053.660034,127752700
2020-03-05,1060.329956,1065.359985,1041.810059,1064.479980,1064.479980,186089100
2020-03-06,1050.869995,1050.869995,1011.679993,1011.679993,1011.679993,116350000
2020-03-09,987.929993,987.929993,916.239990,916.349976,916.349976,154644600
2020-03-10,925.880005,955.500000,925.880005,932.710022,932.710022,291994000
2020-03-11,932.710022,936.669983,918.559998,925.140015,925.140015,315151700
2020-03-12,907.919983,907.929993,881.630005,886.570007,886.570007,188513600
2020-03-13,886.570007,888.429993,834.549988,878.099976,878.099976,404483300
2020-03-16,878.099976,878.099976,828.960022,834.700012,834.700012,210981900
2020-03-17,834.700012,835.570007,786.570007,787.150024,787.150024,107551400
2020-03-18,787.150024,796.739990,745.640015,765.549988,765.549988,110303700
2020-03-19,765.549988,765.549988,719.059998,719.059998,719.059998,64472400
2020-03-20,719.059998,724.400024,676.880005,707.489990,707.489990,216540500
2020-03-23,667.679993,667.679993,667.679993,667.679993,667.679993,0
2020-03-24,667.679993,681.070007,635.609985,637.140015,637.140015,166202100
2020-03-26,637.140015,697.979980,629.140015,687.840027,687.840027,353361900
2020-03-27,687.840027,793.229980,687.840027,756.869995,756.869995,317794800
2020-03-30,756.869995,756.869995,713.840027,715.479980,715.479980,91377800
2020-03-31,715.479980,741.270020,712.169983,733.030029,733.030029,115085000
2020-04-01,733.030029,762.590027,699.299988,715.000000,715.000000,130275700
2020-04-02,715.000000,737.349976,689.630005,736.580017,736.580017,106838500
2020-04-03,736.580017,753.539978,728.719971,736.690002,736.690002,128307700
2020-04-06,736.690002,758.489990,735.849976,757.260010,757.260010,272830200
2020-04-07,759.169983,759.169983,759.169983,759.169983,759.169983,0
2020-04-08,759.169983,759.169983,721.359985,727.039978,727.039978,140337000
2020-04-09,727.039978,764.299988,727.039978,759.690002,759.690002,211917800
2020-04-13,759.690002,767.710022,737.659973,742.909973,742.909973,77577700
2020-04-14,742.909973,753.650024,738.690002,746.150024,746.150024,143279800
2020-04-15,746.150024,751.679993,724.349976,726.780029,726.780029,208720900
2020-04-16,698.309998,698.309998,698.309998,698.309998,698.309998,0
2020-04-17,698.309998,731.020020,698.309998,727.000000,727.000000,133805300
2020-04-20,727.000000,731.530029,714.450012,714.450012,714.450012,101645500
2020-04-21,714.450012,716.270020,696.510010,705.809998,705.809998,99788100
