Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,1548.839966,1552.479980,1534.260010,1538.020020,1538.020020,592980500
2020-01-03,1534.939941,1549.040039,1531.510010,1548.459961,1548.459961,1451855800
2020-01-06,1548.130005,1573.189941,1546.709961,1559.050049,1559.050049,1407961300
2020-01-07,1561.390015,1570.699951,1549.489990,1570.699951,1570.699951,784674100
2020-01-08,1570.920044,1579.339966,1564.010010,1573.709961,1573.709961,1292264300
2020-01-09,1575.339966,1575.469971,1558.079956,1560.040039,1560.040039,912566500
2020-01-10,1566.969971,1586.540039,1566.319946,1584.089966,1584.089966,1804182800
2020-01-13,1592.800049,1602.920044,1577.329956,1578.479980,1578.479980,1112252400
2020-01-14,1581.900024,1585.140015,1563.250000,1565.180054,1565.180054,896246900
2020-01-15,1562.810059,1563.579956,1531.780029,1537.359985,1537.359985,854734000
2020-01-16,1543.699951,1555.420044,1540.829956,1547.189941,1547.189941,755937600
2020-01-17,1545.709961,1550.459961,1541.229980,1542.689941,1542.689941,805306400
2020-01-20,1543.270020,1547.150024,1513.959961,1515.969971,1515.969971,822471100
2020-01-21,1512.790039,1519.760010,1504.459961,1508.099976,1508.099976,834386000
2020-01-22,1507.209961,1508.390015,1481.199951,1482.199951,1482.199951,838547000
2020-01-23,1479.930054,1486.880005,1467.469971,1481.189941,1481.189941,834802000
2020-01-24,1482.989990,1487.479980,1473.390015,1477.170044,1477.170044,840321800
2020-01-27,1471.150024,1472.170044,1434.160034,1435.280029,1435.280029,1535065700
2020-01-28,1445.410034,1445.410034,1445.410034,1445.410034,1445.410034,0
2020-01-29,1450.349976,1455.060059,1440.609985,1441.300049,1441.300049,915510300
2020-01-30,1423.839966,1423.839966,1423.839966,1423.839966,1423.839966,0
2020-01-31,1428.719971,1429.390015,1400.420044,1404.739990,1404.739990,738747600
2020-02-03,1400.319946,1404.150024,1386.189941,1389.869995,1389.869995,659080100
2020-02-04,1396.969971,1405.550049,1393.689941,1400.050049,1400.050049,589747800
2020-02-05,1407.079956,1425.989990,1406.910034,1418.969971,1418.969971,800067500
2020-02-06,1424.969971,1424.969971,1424.969971,1424.969971,1424.969971,0
2020-02-07,1420.709961,1429.469971,1420.219971,1427.859985,1427.859985,444694100
2020-02-10,1424.189941,1427.189941,1411.089966,1414.819946,1414.819946,468069300
2020-02-11,1423.939941,1423.939941,1423.939941,1423.939941,1423.939941,0
2020-02-12,1427.209961,1430.400024,1418.400024,1422.890015,1422.890015,412509500
2020-02-13,1425.599976,1427.459961,1409.400024,1413.959961,1413.959961,460358200
2020-02-14,1413.719971,1418.760010,1402.609985,1409.859985,1409.859985,305064100
2020-02-17,1411.339966,1415.739990,1404.660034,1412.579956,1412.579956,381714200
2020-02-18,1412.339966,1429.000000,1411.579956,1424.770020,1424.770020,568506100
2020-02-19,1431.689941,1431.689941,1431.689941,1431.689941,1431.689941,0
2020-02-20,1435.420044,1454.900024,1435.310059,1454.900024,1454.900024,841646600
2020-02-21,1453.920044,1457.739990,1439.339966,1443.510010,1443.510010,641737800
2020-02-24,1438.050049,1442.900024,1425.530029,1432.170044,1432.170044,813896600
2020-02-25,1427.459961,1434.099976,1415.670044,1426.079956,1426.079956,493631100
2020-02-26,1421.550049,1427.949951,1399.530029,1402.780029,1402.780029,594127000
2020-02-27,1402.900024,1414.319946,1365.900024,1368.719971,1368.719971,617937200
2020-02-28,1356.030029,1356.530029,1302.550049,1339.069946,1339.069946,796893000
2020-03-02,1347.069946,1347.130005,1300.709961,1317.859985,1317.859985,583107100
2020-03-03,1328.300049,1355.660034,1328.260010,1353.010010,1353.010010,616345300
2020-03-04,1349.979980,1381.589966,1347.479980,1378.189941,1378.189941,665920700
2020-03-05,1385.439941,1393.040039,1366.760010,1370.420044,1370.420044,564653600
2020-03-06,1360.020020,1365.040039,1352.579956,1356.079956,1356.079956,475536700
