Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,1250.000000,1300.000000,1240.000000,1250.000000,1250.000000,5746400
2020-01-03,1265.000000,1265.000000,1215.000000,1215.000000,1215.000000,3686800
2020-01-06,1220.000000,1250.000000,1165.000000,1170.000000,1170.000000,4538400
2020-01-07,1175.000000,1215.000000,1155.000000,1160.000000,1160.000000,3563800
2020-01-08,1175.000000,1175.000000,1115.000000,1120.000000,1120.000000,2778000
2020-01-09,1120.000000,1160.000000,1120.000000,1130.000000,1130.000000,3396400
2020-01-10,1150.000000,1150.000000,1120.000000,1125.000000,1125.000000,1937500
2020-01-13,1125.000000,1130.000000,1080.000000,1100.000000,1100.000000,3417900
2020-01-14,1100.000000,1100.000000,1045.000000,1050.000000,1050.000000,4649000
2020-01-15,1050.000000,1050.000000,995.000000,1005.000000,1005.000000,5302500
2020-01-16,990.000000,1210.000000,990.000000,1205.000000,1205.000000,45874500
2020-01-17,1205.000000,1235.000000,1100.000000,1180.000000,1180.000000,26599900
2020-01-20,1200.000000,1200.000000,1095.000000,1120.000000,1120.000000,8602800
2020-01-21,1120.000000,1155.000000,1100.000000,1105.000000,1105.000000,5649900
2020-01-22,1110.000000,1110.000000,1025.000000,1025.000000,1025.000000,5832900
2020-01-23,1025.000000,1115.000000,1010.000000,1090.000000,1090.000000,13993300
2020-01-24,1100.000000,1135.000000,1065.000000,1070.000000,1070.000000,19257100
2020-01-27,1100.000000,1100.000000,1020.000000,1025.000000,1025.000000,8451000
2020-01-28,1030.000000,1045.000000,1000.000000,1025.000000,1025.000000,5654800
2020-01-29,1030.000000,1070.000000,1025.000000,1025.000000,1025.000000,5338800
2020-01-30,1050.000000,1050.000000,1005.000000,1005.000000,1005.000000,3086300
2020-01-31,1015.000000,1030.000000,995.000000,1000.000000,1000.000000,4329200
2020-02-03,995.000000,1005.000000,950.000000,955.000000,955.000000,3799900
2020-02-04,955.000000,990.000000,950.000000,965.000000,965.000000,3767300
2020-02-05,975.000000,985.000000,920.000000,920.000000,920.000000,4743500
2020-02-06,925.000000,980.000000,920.000000,960.000000,960.000000,8169100
2020-02-07,960.000000,975.000000,920.000000,930.000000,930.000000,4406700
2020-02-10,930.000000,940.000000,905.000000,905.000000,905.000000,3247500
2020-02-11,900.000000,930.000000,880.000000,880.000000,880.000000,2691500
2020-02-12,870.000000,900.000000,835.000000,835.000000,835.000000,3486300
2020-02-13,850.000000,850.000000,790.000000,795.000000,795.000000,4767800
2020-02-14,790.000000,815.000000,770.000000,790.000000,790.000000,4149000
2020-02-17,790.000000,805.000000,745.000000,765.000000,765.000000,2995000
2020-02-18,765.000000,805.000000,760.000000,775.000000,775.000000,4510400
2020-02-19,775.000000,845.000000,775.000000,845.000000,845.000000,10593200
2020-02-20,850.000000,860.000000,815.000000,820.000000,820.000000,4527200
2020-02-21,815.000000,820.000000,795.000000,795.000000,795.000000,2884800
2020-02-24,795.000000,795.000000,750.000000,750.000000,750.000000,3440600
2020-02-25,745.000000,760.000000,720.000000,750.000000,750.000000,2181700
2020-02-26,750.000000,750.000000,695.000000,700.000000,700.000000,3253000
2020-02-27,700.000000,720.000000,635.000000,645.000000,645.000000,3889300
2020-02-28,625.000000,630.000000,540.000000,580.000000,580.000000,7060700
2020-03-02,585.000000,720.000000,575.000000,665.000000,665.000000,20806200
2020-03-03,680.000000,770.000000,680.000000,745.000000,745.000000,25694400
2020-03-04,730.000000,765.000000,720.000000,745.000000,745.000000,13990100
2020-03-05,755.000000,930.000000,750.000000,915.000000,915.000000,41645300
2020-03-06,905.000000,960.000000,850.000000,885.000000,885.000000,35684600
2020-03-09,850.000000,865.000000,740.000000,740.000000,740.000000,14226700
2020-03-10,740.000000,835.000000,730.000000,830.000000,830.000000,17710700
2020-03-11,840.000000,850.000000,750.000000,770.000000,770.000000,11700400
2020-03-12,740.000000,740.000000,695.000000,695.000000,695.000000,8789300
2020-03-13,650.000000,750.000000,650.000000,720.000000,720.000000,8762900
2020-03-16,720.000000,740.000000,670.000000,675.000000,675.000000,7311300
2020-03-17,675.000000,690.000000,630.000000,630.000000,630.000000,6779200
2020-03-18,630.000000,685.000000,625.000000,630.000000,630.000000,6125900
2020-03-19,635.000000,635.000000,590.000000,600.000000,600.000000,5746300
2020-03-20,625.000000,685.000000,580.000000,670.000000,670.000000,13146500
2020-03-23,675.000000,835.000000,660.000000,835.000000,835.000000,32347300
2020-03-24,900.000000,1040.000000,870.000000,1040.000000,1040.000000,42897700
2020-03-26,1040.000000,1300.000000,1040.000000,1300.000000,1300.000000,48203500
