Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,1138.369995,1141.959961,1124.380005,1125.849976,1125.849976,340326500
2020-01-03,1133.229980,1139.729980,1128.790039,1139.729980,1139.729980,425953100
2020-01-06,1132.199951,1137.780029,1127.180054,1133.760010,1133.760010,388966600
2020-01-07,1128.619995,1137.300049,1127.410034,1128.719971,1128.719971,610508200
2020-01-08,1124.680054,1125.989990,1115.880005,1117.709961,1117.709961,498348500
2020-01-09,1121.500000,1129.069946,1120.729980,1126.920044,1126.920044,499514800
2020-01-10,1129.979980,1131.699951,1125.670044,1128.949951,1128.949951,408816000
2020-01-13,1132.130005,1136.880005,1128.680054,1136.880005,1136.880005,472803700
2020-01-14,1129.349976,1133.880005,1121.050049,1125.060059,1125.060059,506137100
2020-01-15,1125.760010,1128.130005,1104.030029,1105.939941,1105.939941,586980600
2020-01-16,1107.359985,1108.770020,1096.619995,1100.550049,1100.550049,467895000
2020-01-17,1102.540039,1105.459961,1093.510010,1096.609985,1096.609985,462085800
2020-01-20,1098.969971,1102.949951,1087.229980,1088.719971,1088.719971,443849500
2020-01-21,1087.219971,1103.930054,1084.239990,1100.079956,1100.079956,428392100
2020-01-22,1099.000000,1102.310059,1090.660034,1091.010010,1091.010010,595594100
2020-01-23,1091.699951,1096.780029,1085.969971,1096.780029,1096.780029,442137000
2020-01-24,1095.229980,1102.050049,1094.030029,1099.079956,1099.079956,385248100
2020-01-27,1098.619995,1100.280029,1071.750000,1073.560059,1073.560059,514459000
2020-01-28,1067.969971,1067.969971,1067.969971,1067.969971,1067.969971,0
2020-01-29,1070.349976,1078.959961,1068.489990,1074.180054,1074.180054,542308800
2020-01-30,1066.160034,1066.160034,1066.160034,1066.160034,1066.160034,0
2020-01-31,1071.609985,1072.150024,1039.920044,1044.469971,1044.469971,731624100
2020-02-03,1043.839966,1046.329956,1025.140015,1025.140015,1025.140015,521839300
2020-02-04,1035.250000,1037.349976,1022.710022,1026.689941,1026.689941,651657700
2020-02-05,1027.709961,1035.920044,1024.270020,1035.920044,1035.920044,825157100
2020-02-06,1036.680054,1036.680054,1036.680054,1036.680054,1036.680054,0
2020-02-07,1039.500000,1054.630005,1036.699951,1049.400024,1049.400024,836782900
2020-02-10,1050.109985,1053.770020,1042.160034,1046.770020,1046.770020,973735000
2020-02-11,1047.250000,1047.250000,1047.250000,1047.250000,1047.250000,0
2020-02-12,1048.729980,1054.599976,1044.420044,1046.489990,1046.489990,617898800
2020-02-13,1046.750000,1051.369995,1025.020020,1028.589966,1028.589966,540862500
2020-02-14,1021.369995,1029.300049,1010.489990,1011.890015,1011.890015,497403000
2020-02-17,1010.479980,1015.719971,1002.900024,1006.799988,1006.799988,452657000
2020-02-18,1003.809998,1018.150024,1003.710022,1013.789978,1013.789978,565543900
2020-02-19,1018.419983,1018.419983,1018.419983,1018.419983,1018.419983,0
2020-02-20,1019.049988,1026.319946,1012.820007,1017.479980,1017.479980,547499400
2020-02-21,1019.979980,1027.540039,1017.119995,1021.450012,1021.450012,788300700
2020-02-24,1016.570007,1022.510010,1006.549988,1006.590027,1006.590027,631386400
2020-02-25,997.750000,1011.210022,995.239990,1003.840027,1003.840027,631391800
2020-02-26,994.400024,995.190002,980.460022,985.940002,985.940002,684848300
2020-02-27,983.760010,993.270020,958.880005,965.770020,965.770020,757035300
2020-02-28,949.729980,956.770020,924.880005,956.770020,956.770020,940656900
2020-03-02,953.289978,974.729980,942.020020,942.020020,942.020020,756563900
2020-03-03,954.210022,985.960022,953.469971,981.830017,981.830017,841997100
2020-03-04,983.549988,1024.540039,979.900024,1021.260010,1021.260010,981026300
2020-03-05,1021.549988,1027.349976,1010.210022,1021.409973,1021.409973,752779600
2020-03-06,1004.280029,1008.159973,992.799988,995.250000,995.250000,607209400
2020-03-09,960.969971,965.989990,924.650024,924.650024,924.650024,664495500
2020-03-10,919.179993,949.820007,919.179993,930.109985,930.109985,929493400
2020-03-11,926.400024,931.780029,895.979980,900.469971,900.469971,1247837700
2020-03-12,875.609985,890.239990,862.789978,862.789978,862.789978,527103000
2020-03-13,862.789978,881.359985,810.380005,874.989990,874.989990,646490200
2020-03-16,874.989990,874.989990,822.659973,822.700012,822.700012,555311800
2020-03-17,822.700012,822.700012,772.500000,774.369995,774.369995,605277800
2020-03-18,774.369995,794.159973,732.580017,744.559998,744.559998,819548600
2020-03-19,744.559998,744.609985,701.890015,705.280029,705.280029,596004000
2020-03-20,705.280029,759.489990,673.530029,745.820007,745.820007,1201128900
2020-03-23,703.750000,703.750000,703.750000,703.750000,703.750000,0
2020-03-24,703.750000,737.210022,681.580017,688.969971,688.969971,1011233800
2020-03-26,688.969971,783.380005,679.080017,767.700012,767.700012,1649757300
2020-03-27,767.700012,831.070007,767.700012,793.679993,793.679993,1494120000
2020-03-30,793.679993,795.349976,747.530029,789.109985,789.109985,612766400
2020-03-31,789.109985,824.909973,789.109985,805.429993,805.429993,954639100
2020-04-01,805.429993,816.929993,781.799988,789.760010,789.760010,729937200
2020-04-02,789.760010,802.390015,775.340027,802.390015,802.390015,881213900
2020-04-03,802.390015,827.549988,802.390015,825.119995,825.119995,1356724900
2020-04-06,825.119995,871.080017,825.119995,871.080017,871.080017,1595431900
2020-04-07,853.289978,853.289978,853.289978,853.289978,853.289978,0
2020-04-08,853.289978,853.289978,815.049988,821.340027,821.340027,865208600
2020-04-09,821.340027,834.469971,805.619995,823.960022,823.960022,963675600
2020-04-13,823.960022,842.859985,820.299988,836.789978,836.789978,1006295600
2020-04-14,836.789978,856.369995,834.729980,856.369995,856.369995,960424600
2020-04-15,856.369995,866.539978,832.710022,836.210022,836.210022,972876000
2020-04-16,812.619995,812.619995,812.619995,812.619995,812.619995,0
2020-04-17,812.619995,864.700012,812.619995,861.669983,861.669983,950488500
2020-04-20,861.669983,867.330017,842.080017,843.940002,843.940002,1358779400
2020-04-21,843.940002,846.140015,826.059998,835.630005,835.630005,1215198500
2020-04-22,835.630005,870.809998,824.739990,854.609985,854.609985,1092132700
2020-04-23,854.609985,869.570007,835.710022,835.710022,835.710022,1055464200
2020-04-24,835.710022,851.719971,835.130005,838.059998,838.059998,751880700
2020-04-27,838.059998,858.309998,838.059998,849.450012,849.450012,594705900
2020-04-28,849.450012,860.299988,849.099976,854.140015,854.140015,696773700
2020-04-29,854.140015,891.000000,845.630005,885.869995,885.869995,876073600
2020-04-30,885.869995,923.020020,885.869995,915.669983,915.669983,1061228000
2020-05-04,915.669983,915.669983,871.549988,879.929993,879.929993,650654400
2020-05-05,879.929993,892.869995,877.179993,879.109985,879.109985,713073800
2020-05-06,879.109985,882.859985,862.869995,867.070007,867.070007,880763700
2020-05-08,867.070007,876.419983,859.570007,868.289978,868.289978,1257037800
2020-05-11,868.289978,882.669983,868.289978,876.419983,876.419983,1013903200
2020-05-12,876.419983,883.650024,851.000000,858.909973,858.909973,1072507100
2020-05-13,858.909973,858.909973,839.590027,854.739990,854.739990,1001911600
2020-05-14,854.739990,854.770020,836.400024,838.299988,838.299988,923270500
2020-05-15,838.299988,846.969971,826.919983,846.280029,846.280029,867788100
2020-05-18,846.280029,868.820007,846.280029,866.909973,866.909973,910969100
2020-05-19,866.909973,885.039978,866.909973,876.330017,876.330017,722883300
2020-05-20,876.330017,876.330017,857.679993,860.369995,860.369995,625946200
2020-05-26,860.369995,884.099976,855.260010,879.969971,879.969971,831389900
2020-05-27,879.969971,884.700012,864.650024,872.330017,872.330017,958414000
2020-05-28,872.330017,880.159973,860.000000,861.000000,861.000000,1030778500
